market_constraint,dayzer_constraint,pano_constraint,dayzer_score,dayzer_confidence,dayzer_status,dayzer_id,pano_score,pano_confidence,pano_status,pano_id,pano_latest,pano_stale,overall_score,overall_confidence,market_id
SHERWOOD115 KV  91C : L230.BREMO-CARTERSVILLE-POWHATAN-MIDLOTHIAN.2027,SHERWOOD_115 KV_91C:L230.Bremo-Cartersville-Powhatan-Midlothian.2027,TRANSCO 115KV - SHERWOOD 115KV (SHERWOOD 115 KV 91C) : L230.Bremo-Cartersville-Powhatan-Midlothian.2027,100.0,high,matched,534490,100.0,high,matched,376,2026-03-23,False,100.0,high,10002862867_10004219051
HANOVER_69KVHAN-PLY_1_LN : ACTUAL,HANOVER_69 KV_HAN-PLY:ACTUAL,PLYM UGI 69KV - HANOVER 69KV (HANOVER 69 KV HAN-PLY) : BASE,100.0,high,matched,519574,93.09,high,matched,1072,2025-10-21,True,93.09,high,10019045656_10000680485
CHAUNCYT138 KV  CHA-LOG1 : L138.BIGSANDY-INEZ,CHAUNCYT_138 KV_CHA-LOG1:L138.BigSandy-Inez,LOGAN 138KV - CHAUNCYT 138KV (CHAUNCYT 138 KV CHA-LOG1) : L138.BigSandy-Inez,100.0,high,matched,550327,100.0,high,matched,1757,2025-05-23,True,100.0,high,10016033051_10015936763
CEDARCRE230 KV  AT20 : ACTUAL,CEDARCRE_230 KV_AT20:ACTUAL,CEDARCRE 230KV - CEDARCRE 138KV (CEDARCRE 230 KV AT20) : BASE,100.0,high,matched,520831,100.0,high,matched,680,2026-01-29,False,100.0,high,10004074865_10000680485
JACK ME 230 KV JACK ME-TMI 1051 : L230.YORKANA-BRUNNERISLAND + YORKANA.T1,JACK ME_230 KV_JAC-TMI:L230.Yorkana-BrunnerIsland.1055,JACK ME-TMI 1051            B  230 KV : DBL: BrunnerIsland-Yorkana + Conastone-PeachBottom,91.59,high,matched,554337,94.4,high,matched,16970,2012-10-08,True,91.59,high,10000565947_10004293350
ALLDAM6 138 KV ALLDAM6-KITTANNI SP-KT : L138.SPRINGDALE-ALL4JCT-ALL4TAP-ALL6-BRACKENRIDGE,ALLDAM6_138 KV_ALL-KIT:L138.Springdale-All4Jct-All4Tap-All6-Brackenridge,ALLDAM6 138KV - KITTANNI 138KV (ALLDAM6 138 KV ALL-KIT) : L138.Springdale-All4Jct-All4Tap-All6-Brackenridge,85.56,medium,matched,550341,92.5,high,matched,3729,2023-04-26,True,85.56,medium,10000566694_10002493367
MUSKING2 138 KV MUSKING2-NMUSKING : ACTUAL,MUSKING2_138 KV_MUS-ENE1:ACTUAL,MUSKING2 138KV - NMUSKING 138KV (MUSKING2 138 KV MUS-NMU1) : BASE,89.17,medium,matched,512937,100.0,high,matched,1408,2025-08-18,True,89.17,medium,10000569374_10000680485
KEYSTONE_T5_2304TX-S_XF : ACTUAL,KEYSTONE_230 KV_4 TX-S:ACTUAL,KEYSTONE 230KV - KEYSTONE 1KV (KEYSTONE 230 KV 4 TX-S) : BASE,87.0,medium,matched,519583,84.79,medium,matched,2427,2024-09-17,True,84.79,medium,10018981401_10000680485
SALTVILL138 KV  SAL-TAZ1 : L765.BROADFORD-JACKSONSFERRY + B138.BROADFORD.RL3,SALTVILL_138 KV_SAL-TAZ1:L765.Broadford-JacksonsFerry + B138.Broadford.R,SALTVILL 138KV - TAZEWELL 138KV (SALTVILL 138 KV SAL-TAZ1) : L765.Broadford-JacksonsFerry + B138.Broadford.RL3,99.03,high,matched,551155,100.0,high,matched,1477,2025-07-31,True,99.03,high,10004237754_10016900216
179 BLOO345 KV  TR84CT-P : L345.BURNHAM-DAVISCREEK.17704,179 BLOO_345 KV_TR84CT-P:L345.Burnham-DavisCreek.17704,179 BLOO 345KV - 179 BLOO 1KV (179 BLOO 345 KV TR84CT-P) : L345.Burnham-DavisCreek.17704,100.0,high,matched,534935,100.0,high,matched,1962,2025-03-16,True,100.0,high,10003791103_10015891995
BLOOMSBU69 KV   BLO-COL2 : L230.HARWOOD-SUSQUEHANNA.1 + 230/69.HARWOOD.T5,BLOOMING_230 KV_BLO-BUS:L500.Hopatcong-Lackawanna.5063,BLOOMSBU-COLU PL BLO-COL2   B  69 KV : L230.Harwood-Susquehanna.1 + 230/69.Harwood.T5,57.24,review,review,551386,100.0,high,matched,6236,2019-12-05,True,57.24,review,10016048387_10004212278
TODD    69 KV   TOD-VIEN : L69.EASTON-EASTONTAP-MUNI-LONGWOOD-WYEMILLS.6707,TODD_69 KV_TOD-VNL:L69.Easton-EastonTap-Muni-Longwood-WyeMills.6707,VIENNA 69KV - TODD 69KV (TODD 69 KV TOD-VIEN) : L69.Easton-EastonTap-Muni-Longwood-WyeMills.6707,94.73,high,matched,510308,100.0,high,matched,1887,2025-04-04,True,94.73,high,10018584578_10002873617
SEWARD 230 KV 9 TX : ACTUAL,SEWARD 115 KV 9 TX HOMER CITY-QUEMAHON 230 LINE,SEWARD   9 TX     XFORMER   H  230 KV : BASE,100.0,high,matched,201523,100.0,high,matched,15632,2013-07-18,True,100.0,high,10000675025_10000680485
TAZEWELL 138/345KV TR2 L/O MAPLERIDGE - TAZEWELL 345KV : L345.MAPLERIDGE-TAZEWELL,TAZEWELL 138/345KV L/O MAPLERIDGE-TAZEWELL 345KV:MAPLE RIDGE - TAZEWELL 345 KV,Fargo Xfmr 345/138 kV l/o Maple Ridge-Tazewell 345 kV : L345.MapleRidge-Tazewell,96.57,high,matched,552239,90.71,high,matched,6245,2019-11-27,True,90.71,high,10016971075_10011903269
NOTTINGH 230 KV NOTTINGHM 2-3 SER DEV : L500.PEACHBOTTOM-TMI.5007,NOTTINGH_230 KV_2-3:L500.PeachBottom-TMI.5007,NOTTINGH230 KV  2-3 : L500.PeachBottom-TMI.5007,100.0,high,matched,534832,100.0,high,matched,5904,2020-05-27,True,100.0,high,10002384305_10015848546
BREMO4_230KV2193A_1_LN : L500.MIDLOTHIAN-NORTHANNA.576,BREMO4_230 KV_2193A:L500.Midlothian-NorthAnna.576,BREMO4 230KV - FRKUNION 230KV (BREMO4 230 KV 2193A) : L500.Midlothian-NorthAnna.576,100.0,high,matched,554069,92.44,high,matched,431,2026-03-14,False,92.44,high,10019368856_10014030694
LAUSCHTO230 KV  LAU-SAK4 : L500.CONASTONE-PEACHBOTTOM.5012,LAUSCHTO_230 KV_LAU-SAK4:L500.Conastone-PeachBottom.5012,LAUSCHTO 230KV - SAKRON 230KV (LAUSCHTO 230 KV LAU-SAK4) : L500.Conastone-PeachBottom.5012,100.0,high,matched,550798,100.0,high,matched,3966,2022-12-24,True,100.0,high,10016459539_10002493264
FOURRIVR 230 KV FOURRIVR-HANOVER4 2032B : L230.LADYSMITH-LADYSMITHCT.2089 + LADYSMTH.T1&T2,FOURRIVR_230 KV_2032B:L230.Ladysmith-LadysmithCT.2089 + LadySmth.T1&T2,FOURRIVR 230KV - HANOVER4 230KV (FOURRIVR 230 KV 2032B) : L230.Ladysmith-LadysmithCT.2089 + LadySmth.T1&T2,100.0,high,matched,554328,100.0,high,matched,1019,2025-11-05,True,100.0,high,10000570018_10017010961
BENTONHA 345 KV BENTONHA . 1 XFORMER : ACTUAL,BENTONHA_345 KV_. 1:ACTUAL,BENTONHA 345KV - BENTONHA 138KV (BENTONHA 345 KV .  1) : BASE,100.0,high,matched,519617,100.0,high,matched,4536,2022-05-11,True,100.0,high,10000467278_10000680485
GARDNERS 115 KV GARDNERS-MOUN ME 974 : ACTUAL,GARDNERS_115 KV_GAR-MOU:ACTUAL,GARDNERS 115KV - MOUN ME 115KV (GARDNERS 115 KV GAR-MOU) : BASE,87.0,medium,matched,101021,94.8,high,matched,333,2026-03-31,False,87.0,medium,10000565917_10000680485
ALLDAM6 138 KV ALLDAM6-KITTANNI SP-KT : L500.BEDINGTON-BLACKOAK,ALLDAM6_138 KV_ALL-KIT:L500.Bedington-Black Oak,ALLDAM6 138KV - KITTANNI 138KV (ALLDAM6 138 KV ALL-KIT) : L500.Bedington-BlackOak,84.81,medium,matched,529722,92.5,high,matched,1808,2025-05-03,True,84.81,medium,10000566694_10003917994
EASTON_T1_138AT-1_XF : 230/138.VIENNA.AT20,EASTON_138 KV_AT-1:230/138.Vienna.AT20,EASTON 138KV - EASTON 69KV (EASTON 138 KV AT-1) : L230.Steele-Vienna.23085 & 230/138.Vienna.AT20,86.32,medium,matched,554474,82.56,medium,matched,8479,2017-11-20,True,82.56,medium,10018996794_10001865937
02RDGVL 138 KV  02R-STRY : L765.MARYSVILLE-SORENSON,02RDGVL_138 KV_02R-STRY:L765.Marysville-Sorenson,02RDGVL 138KV - STRYKER 138KV (02RDGVL 138 KV 02R-STRY) : L765.Marysville-Sorenson,100.0,high,matched,552271,100.0,high,matched,3836,2023-03-01,True,100.0,high,10016433397_10002868109
KLINE   138 KV  KLI-TWI1 : ACTUAL,KLINE_138 KV_KLI-TWI1:ACTUAL,TWINBRAN 138KV - KLINE 138KV (KLINE 138 KV KLI-TWI1) : BASE,100.0,high,matched,520418,100.0,high,matched,1132,2025-10-10,True,100.0,high,10015852495_10000680485
IDYLWOO4 230 KV IDYLWOO4-CLARK4 202A : L230.PARAGONPARK-BEAUMEADE.2206,IDYLWOO4_230 KV_202A:L230.ParagonPark-Beaumeade.2206,IDYLWOO4 230KV - CLARK4 230KV (IDYLWOO4 230 KV 202A) : L230.ParagonPark-Beaumeade.2206,100.0,high,matched,554233,100.0,high,matched,1433,2025-08-12,True,100.0,high,10000570434_10017147131
COLLIER 345 KV COLLIER T1 XFORMER : 345/138.COLLIER.T2,COLLIER_345 KV_T1:345/138.Collier.T2,COLLIER 345 KV  T1 : COLLIER 138 KV  T2 CB   CB      OPEN    COLLIER 345 KV  BRUNOT 2CB      OPEN    COLLIER 345 KV  CLIN,100.0,high,matched,510429,100.0,high,matched,19693,2011-08-08,True,100.0,high,10000468874_10002517791
MAHANSLA 138 KV MAHANS LANE-TIDD : L345.TIDD-WYLIERIDGE.242,MAHANSLA_138 KV_MAH-TID:L345.Toronto-WylieRidge,MAHANS LANE-TIDD            B  138 KV : L345.Sammis-WylieRidge.240,82.0,medium,matched,551488,90.29,high,matched,13214,2014-11-19,True,82.0,medium,10000579198_10018972639
VIENNA 230 KV VIENNA AT20 TRANSFORMER : 230/138.PINEYGROVE.AT20,VIENNA_230 KV_AT20:230/138.PineyGrove.AT20,VIENNA  230 KV  AT20 : 230/138.PineyGrove.AT20+L230.PinyGrve-IndinR.23002,100.0,high,matched,551233,100.0,high,matched,13237,2014-11-14,True,100.0,high,10000466579_10001982084
MONROE-LALLENDORF 345 KV L/O LEMOYNE-MAJESTIC 345 KV : L345.LEMOYNE-MAJESTIC,MAJESTIC_345 KV_MAJ-TOM:Oneida-Majestic 345 kV,MONROE 345KV - LALLENDO 345KV (LALLENDO 345 KV LAL-MON) : L345.Lemoyne-Majestic,77.36,low,matched,534115,83.53,medium,matched,3916,2023-01-13,True,77.36,low,10017085739_10002907557
SIEGFRIE 230 KV SIEGFRIE 5 XFORMER : 230/138.SIEGFRIED.4,SIEGFRIE_230 KV_5:230/138.Siegfried.4,SIEGFRIE 230KV - SIEGFRIE 138KV (SIEGFRIE 230 KV 5) : 230/138.Siegfried.4,100.0,high,matched,550694,100.0,high,matched,4990,2021-08-27,True,100.0,high,10000465698_10016431985
08WLDER1138 KV  08W-PIE1 : L345.PIERCE-FOSTER,08WLDER1_138 KV_08W-PIE1:L345.Pierce-Foster,BECKJORD 138KV - 08WLDER1 138KV (08WLDER1 138 KV 08W-PIE1) : L345.Pierce-Foster,98.67,high,matched,550451,88.79,medium,matched,5456,2020-12-07,True,88.79,medium,10016078546_10002266541
UTICAJCT 115 KV UTICAJCT-WAYNE WAE 1010 : ACTUAL,UTICAJCT_115 KV_UTI-WAY:ACTUAL,WAYNE 115KV - UTICAJCT 115KV (UTICAJCT 115 KV UTI-WAY) : BASE,86.32,medium,matched,512673,90.08,high,matched,1766,2025-05-17,True,86.32,medium,10000566187_10000680485
LOCKWOOD 138 KV LOCKWOOD-RICHLND TIE : L765.MARYSVILLE-SORENSON,LOCKWOOD_138 KV_LOC-RIC1:L765.Marysville-Sorenson,LOCKWOOD 138KV - RICHLND 138KV (LOCKWOOD 138 KV LOC-RIC1) : L765.Marysville-Sorenson,85.0,medium,matched,551646,94.8,high,matched,438,2026-03-13,False,85.0,medium,10000569248_10002868109
POSSUMP4 200192       CB       230 KV : L500.MORRISVILLE-SPOTSYLVANIA.594,POSSUMP4_230 KV_2078Z:L500.Morrisville-Spotsylvania.594,POSSUMP4 200192       CB       230 KV : L500.Morrisville-Spotsylvania.594,89.17,medium,matched,550707,100.0,high,matched,5903,2020-05-27,True,89.17,medium,10016247653_10004215134
ETOWANDA-HILLSIDE 2002 TIE  A   230 KV : L230.OXBOW-NMESHOPPEN (SCTNLZ),ETOWANDA_230 KV_ETO-HIL:L230.Lackawanna-Oxbow-NMeshoppen (Sctnlz F),ETOWANDA 230KV - HILLSIDE 230KV (ETOWANDA 230 KV ETO-HIL) : L230.Lackawanna-Oxbow-NMeshoppen (Sctnlz F),86.32,medium,matched,553429,90.71,high,matched,2913,2024-03-28,True,86.32,medium,10017125044_10016895057
155 NELS 345 KV 155 NELSON 45TR82 CT : L345.NELSON-CORDOVA.15503,155 NELS_345 KV_15504:L345.Nelson-Cordova.15503 SPOG 1-3-G,155 NELSON  45TR82 CT       H  345 KV : L345.Nelson-Electric Junction.15502,89.17,medium,matched,531252,86.01,medium,matched,11927,2015-09-16,True,86.01,medium,10000466912_10015743284
WEBSTER2138 KV  BUF-WEB1 : L345.PIERCE-FOSTER,WEBSTER2_138 KV_BUF-WEB1:L345.Pierce-Foster,BUFFINGT 138KV - WEBSTER2 138KV (WEBSTER2 138 KV BUF-WEB1) : L345.Pierce-Foster,96.02,high,matched,532980,88.79,medium,matched,5311,2021-02-26,True,88.79,medium,10004073342_10002266541
KILMER 230 KV KILMER-SAYREVIL LN1-SC1 : L230.SAYREVILLE-KILMER-LAKENELSON.W-1037,KILMER_230 KV_KIL-SAYI:L230.Sayreville-Kilmer-LakeNelson.W-1037,SAYREVIL 230KV - KILMER 230KV (KILMER 230 KV KIL-SAYI) : L230.Sayreville-Kilmer-LakeNelson.W-1037,85.0,medium,matched,531992,90.41,high,matched,1088,2025-10-17,True,85.0,medium,10002924351_10002925448
LINE 230 KV CEDARSUB-CEDARGRO CED-CEDY : L500.HOPATCONG-RAMAPO.5018,CEDARSUB_230 KV_CED-CEDY:L500.Hopatcong-Ramapo.5018,CEDARSUB 230KV - CEDARGRO 230KV (CEDARSUB 230 KV CED-CEDY) : L500.Hopatcong-Ramapo.5018,100.0,high,matched,531204,100.0,high,matched,5565,2020-10-19,True,100.0,high,10002507496_10002547750
NELSON-VIENNA 13707         A  138 KV : L230.COOLSPRINGS-MILFORD.23069,VIENNA_138 KV_13710:L230.CoolSprings-Milford.23069,VIENNA 138KV - NELSON 138KV (NELSON 138 KV NEL-VIE) : L230.CoolSprings-Milford.23069,87.81,medium,matched,552465,89.17,medium,matched,3894,2023-02-02,True,87.81,medium,10016477819_10002556767
BAIR 115 KV BAIR-JACK ME 969-2 : L230.YORKANA-BRUNNERISLAND + YORKANA.T1,BAIR_115 KV_BAI-JAC:L230.Yorkana-BrunnerIsland + Yorkana.T1,JACK ME 115KV - BAIR 115KV (BAIR 115 KV BAI-JAC) : L230.Yorkana-BrunnerIsland + Yorkana.T1,82.67,medium,matched,550229,91.14,high,matched,2646,2024-06-26,True,82.67,medium,10000565899_10004293350
GARDNERS_115KVGAR-TEX_1_LN : L115.ROUNDTOP-NEWBERRY-CLY (SCTNLZ F),GARDNERS_115 KV_GAR-TEX:L115.Newberry-Cly (Sctnlz),TEXSEAST 115KV - GARDNERS 115KV (GARDNERS 115 KV GAR-TEX) : L115.RoundTop-Newberry-Cly,100.0,high,matched,554376,93.63,high,matched,2064,2025-02-11,True,93.63,high,10018981399_10019117547
BENTMOUN138 KV  BEN-CLE1 : L345.CLOVERDALE-MATTFUNK,BENTMOUN_138 KV_BEN-CLE1:L345.Cloverdale-MattFunk,BENTMOUN 138KV - CLEARBRO 138KV (BENTMOUN 138 KV BEN-CLE1) : L345.Cloverdale-MattFunk,100.0,high,matched,551114,100.0,high,matched,5155,2021-05-12,True,100.0,high,10015886923_10004066388
YUKON TRAN 4 XFORMER H 500 KV : 500/138.YUKON.T1 (SCTNLZ),YUKON_500 KV_TRAN 7:500/138.Yukon.TR5,YUKON  Tran 4 500 KV : 500/138.Yukon.T1 & T3 (Sctnlz F),91.72,high,matched,551262,100.0,high,matched,6528,2019-08-13,True,91.72,high,10003898974_10016242265
COOP_EK 161 KV  COO-ELIH : ACTUAL,COOP_EK_161 KV_COO-ELIH:ACTUAL,ELIHU 161KV - COOP_EK 161KV (COOP_EK 161 KV COO-ELIH) : BASE,100.0,high,matched,520764,100.0,high,matched,1073,2025-10-21,True,100.0,high,10016900843_10000680485
YUKON TRAN 4 XFORMER H 500 KV : L500.HATFIELD-RHODESLANE.517,YUKON_500 KV_TRAN 6:L500.RhodesLane-Yukon.518,YUKON   500 KV  TRAN  4 : L500.Hatfield-RhodesLane.517,87.64,medium,matched,550883,100.0,high,matched,5958,2020-05-11,True,87.64,medium,10003898974_10004270149
REDLION 230 KV  RED-SIL1 : L230.REDLION-SILVERRUN.2,REDLION_230 KV_RED-SIL1:L230.RedLion-SilverRun.2,REDLION 230KV - SILVERUN 230KV (REDLION 230 KV RED-SIL1) : L230.RedLion-SilverRun.2,100.0,high,matched,553275,100.0,high,matched,2984,2024-02-22,True,100.0,high,10017292411_10017292412
EMILIE 230 KV EMILIE EMIL7TR XFORMER : L230.EMILIE-EDDINGTON-CROYDON,EMILIE_230 KV_EMIL7TR:L230.Emilie-Eddington-Croydon,EMILIE 230KV - EMILIE 138KV (EMILIE 230 KV EMIL7TR) : L230.Emilie-Eddington-Croydon,100.0,high,matched,510384,100.0,high,matched,5533,2020-10-28,True,100.0,high,10000465347_10002234532
BUTLER  69 KV   BUT-VIN : L69.MONROE-VINELAND.0711,BUTLER_69 KV_BUT-VIN:L69.Monroe-Vineland.0711,BUTLER 69KV - VINELAND 69KV (BUTLER 69 KV BUT-VIN) : L69.Monroe-Vineland.0711,100.0,high,matched,534782,100.0,high,matched,1894,2025-04-03,True,100.0,high,10002899371_10002923891
ENTRPRIS230 KV  2186A : L230.PLEASNTVIEW-EDWARDSFERRY-DICKERSON.23111/203A,ENTRPRIS_230 KV_2186A:L230.PleasntView-EdwardsFerry-Dickerson.23111/203A,SHELHORN 230KV - ENTRPRIS 230KV (ENTRPRIS 230 KV 2186A) : L230.PleasntView-EdwardsFerry-Dickerson.23111/203A,100.0,high,matched,552010,100.0,high,matched,4178,2022-10-21,True,100.0,high,10017049126_10003791100
VIENNA 138 KV VIENNA 8110 CB : L230.CEDARCREEK-SILVERRUN.23030,VIENNA_230 KV_AT20:L230.CedarCreek-SilverRun.23030,VIENNA 230KV - VIENNA 138KV (VIENNA 230 KV AT20) : L230.CedarCreek-SilverRun.23030,78.33,low,matched,551067,84.71,medium,matched,5175,2021-04-29,True,78.33,low,10000488260_10016636203
ETOWANDA_230KVETO-HIL_1_LN : L500.HOPATCONG-LACKAWANNA.5063,ETOWANDA_230 KV_ETO-HIL:L500.Hopatcong-Lackawanna.5063,ETOWANDA 230KV - HILLSIDE 230KV (ETOWANDA 230 KV ETO-HIL) : L500.Hopatcong-Lackawanna.5063,100.0,high,matched,533974,93.63,high,matched,381,2026-03-23,False,93.63,high,10019000943_10004212818
ARSENAL 345 KV ARSENAL -BRUNOTIS ARS-BRU1 : ACTUAL,ARSENAL_345 KV_ARS-BRU1:ACTUAL,BRUNOTIS 345KV - ARSENAL 345KV (ARSENAL 345 KV ARS-BRU1) : BASE,100.0,high,matched,512180,100.0,high,matched,758,2026-01-05,False,100.0,high,10000640556_10000680485
OAKGREEN 115 KV OAKGREEN-MITCHLDP 2A : L500.MORRISVILLE-SPOTSYLVANIA.594,OAKGREEN_115 KV_2A:L500.Morrisville-Spotsylvania.594,OAKGREEN 115KV - MITCHLDP 115KV (OAKGREEN 115 KV 2A) : L500.Morrisville-Spotsylvania.594,100.0,high,matched,552602,100.0,high,matched,3641,2023-05-25,True,100.0,high,10000570694_10004215134
OREGONDP115 KV  ORE-PEA : ACTUAL,OREGONDP_115 KV_ORE-PEA:ACTUAL,OREGONDP 115KV - PEAISLAN 115KV (OREGONDP 115 KV ORE-PEA) : BASE,100.0,high,matched,520343,100.0,high,matched,1416,2025-08-17,True,100.0,high,10015845530_10000680485
ETOWANDA-NMESHOPP ETL 1057 B 115 KV : L230.ETOWANDA-HILLSIDE.2002 [NYISO],ETOWANDA_115 KV_ETO-NME:L230.ETowanda-Hillside.2002 [NYISO],ETOWANDA 115KV - NMESHOPP 115KV (ETOWANDA 115 KV ETO-NME) : L230.ETowanda-Hillside.2002 [NYISO],86.32,medium,matched,534466,90.71,high,matched,1753,2025-05-25,True,86.32,medium,10004218740_10001865201
ALTAVSTA 138 KV ALTAVSTA TX4 XFORMER : L500.CARSON-ROGERSROAD.585,ALTAVSTA_138 KV_TX4:L500.Carson-RogersRoad.585,ALTAVSTA 115KV - ALTAVSTA 138KV (ALTAVSTA 138 KV TX4) : L500.Carson-RogersRoad.585,100.0,high,matched,550611,100.0,high,matched,5957,2020-05-11,True,100.0,high,10000467916_10015745271
CUMB PL 230 KV  2 : L230.WILLIAMSGROVE-CUMBERLAND+230/69.CMBRLND.T1,CUMB PL_230 KV_2:L230.WilliamsGrove-Cumberland+230/69.Cmbrlnd.T1,CUMB PL 230KV - CUMB PL 69KV (CUMB PL 230 KV 2) : L230.WilliamsGrove-Cumberland+230/69.Cmbrlnd.T1,100.0,high,matched,553693,100.0,high,matched,2500,2024-08-28,True,100.0,high,10017909173_10017909174
TERMINAL 345 KV TERMINAL 11 XFORMER : L345.TERMINAL-PORTUNION.4513,TERMINAL_345 KV_11:L345.Terminal-PortUnion.4513,TERMINAL 345KV - TERMINAL 138KV (TERMINAL 345 KV 11) : L345.Terminal-PortUnion.4513,100.0,high,matched,534873,100.0,high,matched,329,2026-04-01,False,100.0,high,10000469050_10004060146
TODD HUNTER 15 345/138 KV L/O TODD HUNTER 16 345/138 : 345/138.TODHUNTER.T16,TODDHUNT_345 KV_15:345/138.Todhunter.T16,Todd Hunter 345/138 17 l/o Todd Hunter 345/138 15 : TODHUNTER  BK 15 TRANSFORMER,78.33,low,matched,533021,87.7,medium,matched,14391,2014-04-03,True,78.33,low,10018418078_10004065569
JUNIATA 2 XFORMER H 500 KV : ACTUAL,JUNIATA_500 KV_2:ACTUAL,JUNIATA  1        XFORMER   H  500 KV : BASE,100.0,high,matched,512635,96.39,high,matched,15398,2013-09-11,True,96.39,high,10002891576_10000680485
ALLLUD4J 138 KV ALLLUD4J-ALLDAM6 ALJ-ALL : L345.ERIESOUTH-ERIEWEST.3001,ALLLUD4J_138 KV_ALJ-ALL:L345.ErieSouth-ErieWest.3001,ALLLUD4J 138KV - ALLDAM6 138KV (ALLLUD4J 138 KV ALJ-ALL) : L345.ErieSouth-ErieWest.3001,100.0,high,matched,554015,100.0,high,matched,2073,2025-02-07,True,100.0,high,10002494587_10002235742
CHURCH 69 KV CHURCH-NEWMERED 6704-1 : L230.CARTANZA-SILVERRUN.23032,CHURCH_69 KV_CHU-NME:L230.Cartanza-SilverRun.23032,CHURCH 69KV - NEWMERED 69KV (CHURCH 69 KV CHU-NME) : L230.Cartanza-SilverRun.23032,83.75,medium,matched,552253,90.71,high,matched,1936,2025-03-23,True,83.75,medium,10000566501_10016744202
HOWARD2 138 KV  HOW-MEL1 : L345.EASTLIMA-FOSTORIACENTRAL,HOWARD2_138 KV_HOW-MEL1:L345.EastLima-FostoriaCentral,MELMORE 138KV - HOWARD2 138KV (HOWARD2 138 KV HOW-MEL1) : L345.EastLima-FostoriaCentral,100.0,high,matched,551974,100.0,high,matched,4118,2022-11-09,True,100.0,high,10004215694_10002907097
HOMERCIT_230KVHOM-SHE_1_LN : L500.CONEMAUGH-KEYSTONE.5003,HOMERCIT_230 KV_HOM-SHE:L500.Conemaugh-Keystone.5003,HOMERCIT230 KV  HOM-SEW : L500.Conemaugh-Keystone.5003,100.0,high,matched,553844,93.81,high,matched,13095,2014-12-16,True,93.81,high,10019125941_10002493267
APSOUTH CONTINGENCY 56 : BELMONT.STONEWALL.CC,APSOUTH:L500.Bedington-Black Oak,TRANSFER INTERFACE: APSOUTH : Belmont / Stonewall CC,79.32,low,matched,5002719,88.53,medium,matched,8107,2018-02-04,True,79.32,low,10015855775_10015855776
3ROCKY 115 KV 3ROCKY -BATTLEBO 123A : L230.CHINQUAPIN-EVERETTS.2160,3ROCKY_115 KV_123A:L230.Chinquapin-Everetts.2160,3ROCKY 115KV - BATTLEBO 115KV (3ROCKY 115 KV 123A) : L230.Chinquapin-Everetts.2160,100.0,high,matched,552972,100.0,high,matched,3291,2023-10-10,True,100.0,high,10000575840_10017171552
ATHENIA-KULLERRD J-1362 B 138 KV : ACTUAL,ATHENIA_138 KV_ATH-KUL:ACTUAL,KULLERRD 138KV - ATHENIA 138KV (ATHENIA 138 KV ATH-KUL) : BASE,85.56,medium,matched,28000068,90.37,high,matched,2228,2024-12-05,True,85.56,medium,10004216621_10000680485
155 NELS345 KV  TR81CT-P : 345/138.155NELSON.TR82,155 NELS_345 KV_TR81CT-P:345/138.155Nelson.TR82,155 NELS 345KV - 155 NELS 1KV (155 NELS 345 KV TR81CT-P) : 345/138.155Nelson.TR82,100.0,high,matched,551964,100.0,high,matched,2927,2024-03-22,True,100.0,high,10002925193_10016744106
LINWOOD2138 KV  LIN-MAK : ACTUAL,LINWOOD2_138 KV_LIN-MAK:ACTUAL,MAKAHOY 138KV - LINWOOD2 138KV (LINWOOD2 138 KV LIN-MAK) : BASE,95.85,high,matched,520823,87.0,medium,matched,3749,2023-04-20,True,87.0,medium,10017091782_10000680485
AEP-DOM : L500.502JUNCTION-MTSTORM (TRAIL),AEP-DOM contingency:L500.MtStorm-Pruntytown.510,AEP-DOM contingency 11 : L500.502Junction-MtStorm (TRAIL),89.56,medium,matched,5002739,100.0,high,matched,716,2026-01-21,False,89.56,medium,10002233505_10016741641
LOUDOUN4 500 KV LOUDOUN4 TX1 XFORMER : L500.LOUDOUN-MOSBY.584A,LOUDOUN4_500 KV_TX1:L500.Loudoun-Mosby.584A,LOUDOUN4 500KV - LOUDOUN4 230KV (LOUDOUN4 500 KV TX1) : L500.Loudoun-Mosby.584A,100.0,high,matched,553041,100.0,high,matched,2367,2024-10-07,True,100.0,high,10000468537_10003795353
BRUNNERI 230 KV BRUNNERI-MIDDLJCT #1 1056 : 500/230.CONASTONE.500-4,BRUNNERI_230 KV_BRU-YOR:500/230.Conastone.500-4,MIDDLJCT 230KV - BRUNNERI 230KV (BRUNNERI 230 KV BRU-MID5) : 500/230.Conastone.500-4,86.32,medium,matched,532845,91.73,high,matched,6444,2019-09-20,True,86.32,medium,10000565447_10002236485
PLEASNTV TX3 XFORMER L 230 KV : L500.BRAMBLETON-GOOSECREEK.558,PLEASNTV_500 KV_TX3:L500.Brambleton-GooseCreek.558,PLEASNTV 500KV - PLEASNTV 230KV (PLEASNTV 500 KV TX3) : L500.Brambleton-GooseCreek.558,92.35,high,matched,550329,96.75,high,matched,3350,2023-09-26,True,92.35,high,10002504375_10004186027
CARL PN-ROXBURY KRG 1049 B 115 KV : L115.MIDDLETOWNJCT-COLLINS.975 (SCTNLZ),CARL PN_115 KV_CAR-ROX:L115.MiddletownJct-Collins.975 (Sctnlz),CARL PN-ROXBURY KRG 1049    B  115 KV : L115.MiddletownJct-Collins (Sctnlz),85.56,medium,matched,521317,100.0,high,matched,16285,2013-02-14,True,85.56,medium,10002368882_10002509034
